GPSTime,Left T2C (deg C),Left NG (%),Left IGV (deg)
9/26/2011 14:02,56.95084,91.08416,28.47314
9/26/2011 14:02,56.92257,91.15391,28.37667
9/26/2011 14:02,56.92257,91.08416,28.50376
9/26/2011 14:02,56.95723,91.15391,28.35118
9/26/2011 14:02,56.95723,89.77904,29.50995
9/26/2011 14:02,56.8013,89.50903,29.76768
9/26/2011 14:02,56.8013,89.57637,29.76033
9/26/2011 14:02,55.92441,89.50903,29.56886
9/26/2011 14:02,55.92441,89.50903,29.58742
9/26/2011 14:02,55.20361,89.44177,29.58615
9/26/2011 14:02,55.20361,85.89249,31.74616
9/26/2011 14:02,54.34784,85.58376,33.00294
9/26/2011 14:02,54.34784,85.27722,33.14563
9/26/2011 14:02,51.94205,85.27722,33.16422
9/26/2011 14:02,51.94205,85.21618,32.97077
9/26/2011 14:02,50.504,85.21618,32.90994
9/26/2011 14:02,50.504,85.33835,32.79652
9/26/2011 14:02,49.79935,85.33835,32.8141
9/26/2011 14:02,49.79935,85.39957,32.68008
9/26/2011 14:02,49.49969,86.57964,31.50769
9/26/2011 14:02,49.49969,86.76895,31.30723
9/26/2011 14:02,49.98087,86.76895,31.39386
9/26/2011 14:02,49.98087,86.70576,31.35288
9/26/2011 14:02,50.67404,86.70576,31.45147
9/26/2011 14:02,50.67404,86.76895,31.40363
9/26/2011 14:02,50.71515,86.83224,31.42479
9/26/2011 14:02,50.71515,87.66348,30.8949
9/26/2011 14:02,51.0332,91.85725,27.62035
9/26/2011 14:02,51.0332,92.28449,27.05597
9/26/2011 14:02,53.9961,92.57154,26.92987
9/26/2011 14:02,53.9961,92.93286,26.64742
9/26/2011 14:02,57.04304,93.07819,26.68584
9/26/2011 14:02,57.04304,93.22396,26.70654
9/26/2011 14:02,58.76155,93.81166,26.26088
9/26/2011 14:02,58.76155,93.81166,26.2953
9/26/2011 14:02,59.93016,93.81166,26.18658
9/26/2011 14:02,59.93016,94.40682,25.7772
9/26/2011 14:03,61.0706,94.63196,25.55534
9/26/2011 14:03,61.0706,94.63196,25.76548
9/26/2011 14:03,62.20349,94.63196,25.87821
9/26/2011 14:03,62.20349,94.55679,25.98512
9/26/2011 14:03,62.77055,94.40682,26.05223
9/26/2011 14:03,62.77055,93.73779,26.85793
9/26/2011 14:03,62.72152,93.59041,26.8175
9/26/2011 14:03,62.72152,93.44348,26.7845
9/26/2011 14:03,62.18251,93.00547,27.26146
9/26/2011 14:03,62.18251,92.93286,27.26438
9/26/2011 14:03,61.50823,92.86037,27.3849
9/26/2011 14:03,61.50823,91.71571,28.03616
9/26/2011 14:03,60.67023,90.05068,29.42633
9/26/2011 14:03,60.67023,89.64382,29.97431
9/26/2011 14:03,58.91196,89.30758,30.07598
9/26/2011 14:03,58.91196,89.24063,29.94261
9/26/2011 14:03,57.1622,89.30758,29.87857
9/26/2011 14:03,57.1622,89.24063,29.86419
9/26/2011 14:03,56.32056,89.30758,29.88373
9/26/2011 14:03,56.32056,89.30758,29.77234
9/26/2011 14:03,55.93222,89.37463,29.87501
9/26/2011 14:03,55.93222,89.24063,29.77184
9/26/2011 14:03,55.66891,89.30758,29.7923
9/26/2011 14:03,55.66891,89.24063,29.83121
9/26/2011 14:03,55.39612,89.24063,29.7744
